"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"W130",8167.65145922298,8170.50805837134,8173.36465751969,8176.22125666805,8179.07785581641,8181.93445496476,8184.79105411312,8187.64765326148,8190.50425240983,8193.36085155819,8196.21745070654,8199.0740498549,8201.93064900325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W131",2158.44448193072,2155.11699357713,2149.37691909203,2151.21329924618,2158.86985370533,2160.48344982384,2156.40846494795,2155.42676964568,2160.36185617947,2164.02045255475,2162.51428221893,2160.64558634653,2163.08384723062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W132",22647.3161935484,22683.7723870968,22720.2285806452,22756.6847741935,22793.1409677419,22829.5971612903,22866.0533548387,22902.5095483871,22938.9657419355,22975.4219354839,23011.8781290323,23048.3343225806,23084.790516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W133",13882.7379621807,13931.7480811956,13888.3035150533,13892.205479532,13920.418871665,13958.2730224097,13959.9967183769,13965.0645596155,13979.0414585491,14003.3433887208,14017.2589460765,14028.1558760845,14040.2346819826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W134",12131.4792688055,12180.682556732,12128.5775729031,12128.2943068919,12158.8291880495,12199.6659392345,12196.8924078135,12196.8653316339,12209.6400404708,12235.6679388733,12248.0557910823,12255.3827894579,12264.8932212433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W135",6197.6991403082,6204.31969256406,6210.94024481992,6217.56079707578,6224.18134933164,6230.8019015875,6237.42245384336,6244.04300609922,6250.66355835509,6257.28411061095,6263.90466286681,6270.52521512267,6277.14576737853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W136",6400.17151372271,6433.91412117158,6467.30539044408,6500.76007895766,6534.20331981081,6567.64862705465,6601.09356129909,6634.53856287279,6667.98355229304,6701.42854390708,6734.87353512512,6768.31852641465,6801.76351769127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W137",7046.20840530046,7052.98233188851,7059.75523600944,7066.52895015284,7073.30204343266,7080.07564289431,7086.84880851025,7093.62233769374,7100.39557498058,7107.16904548739,7113.94232425253,7120.71576313823,7127.48907004041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W138",354.142964063744,355.009707466382,355.887223627571,354.136883107254,352.012553263467,350.545008326026,349.263258710747,347.837770650658,346.340650000759,344.874914696166,343.427283934806,341.975997599649,340.519721063168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W139",7893.44230791835,7890.66666018464,7894.31596769832,7872.32930116513,7897.11713673892,7875.94489414437,7829.39125649509,7860.00790280216,7951.98892345653,7979.17787936066,7948.35747494448,7923.59415921252,7936.7689784172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W140",8267.28893407767,8268.6140159873,8269.7344777006,8270.8892395052,8271.85621563161,8273.06680945698,8274.12043895669,8275.99767182754,8276.72900412593,8277.9583814303,8278.71460643085,8279.96511387034,8280.73853211639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W141",10831.5551276807,10926.7090743157,10985.6289918038,11135.4220824355,11190.1751805751,11184.1893963645,11111.8613456864,11445.6224452989,11531.4345979854,11681.8163433183,11462.1187712715,11482.8711705115,11147.1512927999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W142",5407.35639105617,5408.22650616715,5409.09662127813,5409.96673638911,5410.83685150009,5411.70696661107,5412.57708172205,5413.44719683303,5414.31731194401,5415.18742705499,5416.05754216597,5416.92765727695,5417.79777238793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W143",11331.6949802369,11325.9447890613,11329.5817486679,11335.3783611431,11345.7884772959,11356.4563774284,11367.1386814901,11377.8217903853,11388.5049442513,11399.1881006301,11409.8712571493,11420.5544136764,11431.2375702039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W144",1000.39808732154,994.773979551622,993.20591821741,990.043145900455,987.481791780552,984.762788588369,982.159871144976,979.499188719708,976.756621298716,974.027847589641,971.266712178528,968.583064928123,965.920075710993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W145",8522.58437900144,8549.49998541323,8548.78264858851,8507.09525790235,8459.90056042388,8520.46287602691,8762.59087417208,8897.15781084182,8816.73367132991,8817.48992427929,8611.21335705217,8637.34683449945,8838.39392728274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W146",6733.55607006903,6764.62025846957,6745.31276316303,6759.88659126393,6767.63050940505,6772.38758111194,6779.81949019008,6786.53015294116,6793.09148350082,6799.85639056768,6806.55206186136,6813.24318081221,6819.9491951905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W147",131.654326362154,131.246521101705,130.610068913168,130.014031055615,129.313825443564,128.775458292338,127.807190111977,127.114306063708,126.611401651986,126.153699546031,125.435967819119,124.653356004334,124.048607994847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W148",233.413627357794,233.271587968452,233.333517251108,233.326367519569,233.310330394772,233.302649279611,233.291513874265,233.282911374388,233.275074503683,233.26819893724,233.258387847003,233.247536821466,233.239670045232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W149",4414.58245893872,4419.41236819358,4425.13208117351,4423.60565348062,4422.68317519289,4416.37608281697,4418.46077207601,4435.61090001519,4427.90987743335,4429.99815624874,4431.01415142579,4439.38576322405,4441.78530925434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W150",8055.71177126903,8062.05034185132,8062.05034184861,8062.0503418459,8062.05034184319,8062.05034184048,8062.05034183776,8062.05034183505,8062.05034183234,8062.05034182963,8062.05034182692,8062.05034182421,8062.05034182149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W151",6275.25414300416,6294.86973867662,6267.21742094074,6288.85739554324,6292.02671746892,6296.37353238883,6303.43317591001,6308.78897358869,6314.58699156601,6320.45206803383,6326.19989014084,6331.99990279669,6337.7925823578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W152",8513.53780381214,8521.9009539301,8530.27232832194,8538.65042522523,8547.00007947198,8555.38506010846,8563.75004072148,8572.15373235286,8580.56021549973,8588.90939351829,8597.27884943513,8605.61916310501,8613.96628221148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W153",2938.94580749509,2945.27851187668,2947.57781041697,2948.40366261201,2948.91869998254,2948.80403586041,2947.90291556277,2947.63223512699,2947.1995929395,2946.92516543163,2945.18082239513,2945.04632074615,2944.93622742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W154",8632.51132331036,8563.80867791207,8463.51144814037,8377.34535763277,8368.90318706328,8332.56833684667,8241.2850360057,8145.06721641526,8112.4327840252,8089.65948456808,8016.94547891677,7917.82520751164,7863.13748541943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W155",4591.5011850265,4593.06814786166,4594.63511069681,4596.20207353196,4597.76903636712,4599.33599920227,4600.90296203742,4602.46992487258,4604.03688770773,4605.60385054288,4607.17081337803,4608.73777621319,4610.30473904834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W156",5452.316687634,5453.2901642247,5454.26364081541,5455.23711740612,5456.21059399683,5457.18407058753,5458.15754717824,5459.13102376895,5460.10450035965,5461.07797695036,5462.05145354107,5463.02493013178,5463.99840672248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W157",1429.61658003366,1428.33683457153,1425.94493426914,1426.27640658991,1429.76621345726,1430.84944668548,1429.80471790037,1429.43335260699,1431.23244877986,1432.77822039164,1432.85239893555,1432.59856778595,1433.46429389902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W158",16568.4898258064,16600.5136516129,16632.5374774193,16664.5613032257,16696.5851290321,16728.6089548386,16760.632780645,16792.6566064514,16824.6804322579,16856.7042580643,16888.7280838707,16920.7519096771,16952.7757354836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W159",9258.89859253973,9264.80370415283,9233.54906614022,9248.68685068043,9268.71842811234,9280.76738249095,9288.82695014321,9302.17747332699,9311.16609159109,9319.83428790861,9325.31636531789,9330.43746239968,9335.95995939697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W160",8047.43358755361,8083.97534053351,8043.16424579242,8044.05027792654,8063.75218489374,8090.84884641136,8086.21872607572,8086.9816607373,8095.26890652493,8111.83421993313,8118.04659457842,8122.80012394294,8129.04341947862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W161",12099.8225869268,12117.5824237615,12135.3422605961,12153.1020974307,12170.8619342653,12188.6217710999,12206.3816079345,12224.1414447691,12241.9012816037,12259.6611184383,12277.4209552729,12295.1807921075,12312.9406289421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W162",4464.45302081151,4477.39568613494,4487.80908170937,4497.81752823232,4507.41959264382,4516.91521187178,4526.34052329991,4535.74227845668,4545.13124693668,4554.51533832443,4563.89703239173,4573.27774699916,4582.6580042583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W163",3768.06159679583,3764.9141138223,3761.76663084878,3758.61914787525,3755.47166490172,3752.32418192819,3749.17669895466,3746.02921598113,3742.8817330076,3739.73425003407,3736.58676706054,3733.43928408701,3730.29180111348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W164",24429.4581648714,24580.6954199273,24559.3967903003,24680.2541887596,24611.0760342666,24677.0555012438,24700.2433970286,24920.3708094819,24866.3365044447,24821.2188448065,24801.192985786,24591.5944623768,24398.7474093291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W165",3756.84537085409,3754.48175841586,3755.41461444195,3755.77095692492,3756.22414975275,3756.66532027734,3757.10514582798,3757.54790306975,3757.99059251666,3758.43492958356,3758.87952059486,3759.32275791348,3759.76520636288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W166",2660.44904910392,2661.69228009823,2662.93551109254,2664.17874208685,2665.42197308116,2666.66520407547,2667.90843506978,2669.15166606409,2670.39489705839,2671.6381280527,2672.88135904701,2674.12459004132,2675.36782103563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W167",3033.70282578506,3034.98929766357,3036.27576954209,3037.5622414206,3038.84871329912,3040.13518517763,3041.42165705615,3042.70812893467,3043.99460081318,3045.2810726917,3046.56754457021,3047.85401644873,3049.14048832725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W168",3649.37288418011,3646.56384855118,3582.73878069954,3570.44144697005,3617.11408846653,3635.62302038073,3608.00016293565,3590.7637345257,3608.38142980684,3626.49283619668,3618.57622363407,3605.14591809061,3608.28186745876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W169",1659.38497416135,1660.02645111862,1660.66792807588,1661.30940503314,1661.9508819904,1662.59235894767,1663.23383590493,1663.87531286219,1664.51678981945,1665.15826677672,1665.79974373398,1666.44122069124,1667.0826976485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W170",3598.99232606001,3603.70086138543,3608.40939671084,3613.11793203625,3617.82646736167,3622.53500268708,3627.2435380125,3631.95207333791,3636.66060866333,3641.36914398874,3646.07767931415,3650.78621463957,3655.49474996498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W171",6075.34912120457,6072.44749240655,6069.86600140639,6079.6494774382,6092.32391196027,6099.24974517968,6103.24252545607,6109.51486841432,6117.88424908172,6125.58068906115,6132.0144845733,6138.48775392192,6145.63081908755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W172",3674.35972081951,3684.63144041249,3673.90616403087,3677.95259052664,3685.56312570347,3695.71847784439,3696.67863569217,3699.77571575037,3703.84837837747,3710.83872337107,3715.05416004814,3719.21112819512,3723.0458957936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W173",3323.4849323264,3346.60304999934,3349.50735141858,3338.11266397474,3322.02749673332,3358.75451382409,3352.11652249845,3341.05588716242,3331.71127801125,3344.73755513069,3350.55407224787,3356.46265450049,3329.56794565703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W174",2814.60596666299,2815.87981367433,2817.15366068568,2818.42750769703,2819.70135470837,2820.97520171972,2822.24904873107,2823.52289574241,2824.79674275376,2826.07058976511,2827.34443677646,2828.6182837878,2829.89213079915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W175",3267.58753929951,3276.87765719561,3266.00900697183,3269.8672443507,3277.54573288115,3287.21190807584,3287.82183568653,3290.64619966677,3294.63006612272,3301.34767922121,3305.24639666134,3309.10068402621,3312.73247022735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W176",2543.92138833434,2483.86066589025,2494.71533297317,2578.21017555055,2604.74142469684,2542.25542823631,2510.91930393402,2574.15666324694,2631.17117206198,2593.80418706293,2537.89178910793,2569.53242953937,2642.10121099842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W177",6584.26738847888,6575.31214986494,6599.87494749687,6607.34514087283,6627.84610906022,6623.49902749853,6607.73205089126,6610.73393924058,6581.57900347554,6571.52026481255,6517.8625402685,6524.6281397197,6517.88645687831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W178",1495.38715787329,1494.94070828247,1494.49425869164,1494.04780910081,1493.60135950998,1493.15490991915,1492.70846032832,1492.26201073749,1491.81556114666,1491.36911155583,1490.92266196501,1490.47621237418,1490.02976278335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W179",2714.45622562084,2715.47402929283,2716.49057462029,2717.50736529218,2718.52410812829,2719.54086029114,2720.55761063551,2721.57436133444,2722.59111196424,2723.60786260752,2724.62461324817,2725.64136388933,2726.65811453039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W180",7272.32171443579,7270.8773616485,7268.92542443052,7279.06068363849,7292.64050063427,7301.05881258249,7306.38513982773,7313.48776604665,7322.61199937631,7331.37760658544,7339.03327891124,7346.57616588499,7354.64672582211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W181",8790.70469908328,8793.50354397593,8796.30238886859,8799.10123376125,8801.90007865391,8804.69892354656,8807.49776843922,8810.29661333188,8813.09545822454,8815.8943031172,8818.69314800985,8821.49199290251,8824.29083779517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W182",1352.09989883,1352.09981831946,1352.09973780892,1352.09965729838,1352.09957678784,1352.0994962773,1352.09941576676,1352.09933525623,1352.09925474569,1352.09917423515,1352.09909372461,1352.09901321407,1352.09893270353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W183",6076.22873779539,6077.98219353661,6079.73564927784,6081.48910501907,6083.24256076029,6084.99601650152,6086.74947224274,6088.50292798397,6090.2563837252,6092.00983946642,6093.76329520765,6095.51675094888,6097.2702066901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W184",4620.40440065793,4630.5458899377,4626.32356482879,4629.34328958719,4637.59791654391,4646.54738377863,4650.87081534974,4654.90860257928,4660.34758154848,4666.99379394436,4672.79886624613,4678.0305940456,4683.33405068824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W185",4080.79933417718,4090.5587695352,4083.03397312738,4086.04120530238,4094.50756414223,4103.9269446502,4106.35460493059,4109.35652308274,4114.27650549695,4121.08619973929,4126.0534537861,4130.35797865932,4134.84563554439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W186",1737.62435709992,1734.81602086921,1732.00185156573,1729.18724989096,1726.37261616704,1723.55798006752,1720.7433437919,1717.92870750323,1715.1140712136,1712.29943492389,1709.48479863418,1706.67016234446,1703.85552605475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W187",932.291234908829,931.796366657009,930.051773355069,930.160462252418,931.200440446346,928.287211148953,928.804454327525,931.362639889024,928.027298921569,927.26908763645,928.098258126322,940.5017121283,945.14852413691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W188",2231.55724316634,2231.53808710222,2230.79918494522,2230.18745342105,2229.5487888434,2228.91145675318,2228.27782573492,2227.64510920708,2227.01086167362,2226.38471478495,2225.75042558691,2225.12987201101,2224.51050784162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W189",2011.8815591437,2018.57286556505,2023.62812052119,2027.62234315021,2030.13854070636,2031.73426777165,2033.11428833799,2034.12169201381,2034.2016039112,2033.95478846684,2035.03119587573,2036.53532485871,2037.51066134694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W190",452.932429674107,451.329715473257,449.79035078662,450.042930136275,451.413269217546,449.430045836444,449.435644566144,450.619833635753,449.547618572811,449.458589434732,449.190734866945,455.551893779983,457.460742967792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W191",6486.13265412274,6484.06984391698,6482.00703371122,6479.94422350546,6477.88141329969,6475.81860309393,6473.75579288817,6471.69298268241,6469.63017247664,6467.56736227088,6465.50455206512,6463.44174185935,6461.37893165359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W192",1147.93753135063,1150.65456318974,1149.72277853651,1149.9262694136,1149.7836292717,1149.73848821277,1149.65636834325,1149.58840495766,1149.52858870957,1149.47923622286,1149.41491763329,1149.35855768526,1149.3031580971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W193",5974.90930792474,5918.72690819627,5913.05144062458,5918.84230994907,5932.46705272892,5892.97961792578,5920.8847667201,6001.08299887366,5947.25314303337,5960.43712873773,5956.32311461503,5991.38657301876,5999.99567945629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W194",480.32703185455,478.833773009339,477.272121544811,475.744807501237,474.079558162361,472.534460948226,470.994982691361,469.403872544042,467.820237188103,466.174069887768,464.606209241223,463.101294377529,461.640860639724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
