"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H238",17.4928865471408,16.9873997025308,15.8753286443887,14.9654523240907,14.2577707416367,13.5500891591826,14.7632575862467,16.5830102268427,18.6049576052828,20.7280023526449,22.749949731085,24.8729944784471,26.6927471190432,28.4114023907172,29.6245708177813,30.2311550313133,30.4333497691573,29.9278629245473,28.7146944974832,26.7938444879652,24.0642155270711,21.840073410787,20.3236128769569,19.3126391877369,17.6950812849848,16.9873997025308,15.9764260133107,15.0665496930127,14.2577707416367,13.6511865281046,14.8643549551687,16.6841075957648,18.7060549742048,20.9301970904889,22.952144468929,24.9740918473691,26.8949418568872,28.6135971285612,29.8267655556253,30.5344471380793,30.6355445070013,30.1300576623913,29.0179866042493,26.9960392258092,24.2664102649151,21.941170779709,20.5258076148009,19.4137365566589
"H239",18.0548786556846,17.7554874307441,17.3562991308233,16.9571108309026,16.5579225309818,16.2585313060412,16.2585313060412,17.2565020558431,18.9530523305063,20.7493996801497,22.2463558048526,23.3441236296346,24.2422973044563,24.9408768293176,25.4398622042186,25.4398622042186,25.3400651292384,25.140470979278,24.6414856043771,23.6435148545752,22.1465587298724,20.8491967551299,19.851226005328,19.0528494054865,18.1546757306648,17.9550815807044,17.4560962058035,17.0569079058827,16.657719605962,16.3583283810214,16.3583283810214,17.4560962058035,19.1526464804667,20.8491967551299,22.3461528798327,23.6435148545752,24.4418914544167,25.140470979278,25.639456354179,25.7392534291592,25.5396592791988,25.2402680542582,24.7412826793573,23.7433119295554,22.3461528798327,21.0487909050903,19.9510230803082,19.1526464804667
"H240",22.8610260407792,24.2237625576502,25.5864990745213,26.754558946125,27.6306038498278,28.1172954629961,28.3119721082634,28.409310430897,28.5066487535307,28.2146337856297,22.8610260407792,24.2237625576502,25.5864990745213,26.754558946125,27.5332655271942,28.1172954629961,28.3119721082634,28.3119721082634,28.5066487535307,28.2146337856297,22.8610260407792,24.1264242350166,25.5864990745213,26.754558946125,27.5332655271942,28.1172954629961,28.3119721082634,28.3119721082634,28.3119721082634,28.1172954629961,22.8610260407792,24.1264242350166,25.4891607518876,26.6572206234914,27.5332655271942,28.0199571403624,28.2146337856297,28.2146337856297,28.3119721082634,28.0199571403624,22.7636877181455,24.1264242350166,25.4891607518876,26.6572206234914,27.3385888819269,27.9226188177288,28.2146337856297,28.2146337856297
"H241",19.6210758825442,19.2206663454045,18.9203591925497,18.8202568082648,18.620052039695,18.4198472711252,18.3197448868403,18.2196425025554,19.4208711139743,22.2237378739519,23.8253760225105,24.6261950967899,25.1267070182144,25.2268094024993,25.1267070182144,24.7262974810748,24.2257855596502,23.6251712539407,22.6241474110916,21.8233283368123,21.2227140311028,20.7222021096782,20.3217925725385,19.821280651114,19.6210758825442,19.2206663454045,19.0204615768347,18.8202568082648,18.620052039695,18.4198472711252,18.3197448868403,18.3197448868403,19.4208711139743,22.2237378739519,23.8253760225105,24.6261950967899,25.0266046339295,25.2268094024993,25.1267070182144,24.7262974810748,24.2257855596502,23.6251712539407,22.6241474110916,21.8233283368123,21.2227140311028,20.8223044939631,20.3217925725385,19.9213830353989
"H242",11.6684535183641,11.3353176371051,11.1132270495991,10.8911364620931,10.6690458745871,10.6690458745871,11.3353176371051,12.4457705746351,13.5562235121651,14.3335405684361,15.1108576247071,15.8881746809781,16.5544464434961,16.8875823247551,17.2207182060141,17.4428087935201,17.2207182060141,16.8875823247551,16.2213105622371,15.3329482122131,14.1114499809301,13.2230876309061,12.4457705746351,12.1126346933761,11.6684535183641,11.3353176371051,11.1132270495991,10.7800911683401,10.5580005808341,10.6690458745871,11.3353176371051,12.4457705746351,13.4451782184121,14.4445858621891,15.1108576247071,15.9992199747311,16.5544464434961,16.8875823247551,17.3317634997671,17.4428087935201,17.3317634997671,16.8875823247551,16.3323558559901,15.4439935059661,14.1114499809301,13.2230876309061,12.4457705746351,12.1126346933761
"H243",18.4693179900718,18.2679049173665,17.9657853083086,17.6636656992507,17.4622526265454,17.2608395538401,18.4693179900718,20.2820356444194,22.094753298767,23.504644807704,24.6124167075831,25.4180689984042,25.8208951438148,26.1230147528728,26.1230147528728,25.8208951438148,25.4180689984042,24.6124167075831,23.6053513440567,22.2961663714723,20.9869813988879,20.1813291080668,19.5770898899509,19.1742637445403,18.5700245264245,18.4693179900718,18.0664918446612,17.865078771956,17.562959162898,17.4622526265454,18.6707310627771,20.4834487171247,22.1954598351196,23.6053513440567,24.8138297802884,25.6194820711095,26.1230147528728,26.324427825578,26.324427825578,26.0223082165201,25.6194820711095,24.8138297802884,23.8067644167619,22.4975794441776,21.0876879352406,20.382742180772,19.7785029626562,19.274970280893
"H244",21.8334134264956,22.6357613064669,23.4381091864381,24.140163581413,24.7419244913915,25.3436854013699,25.6445658563592,25.7448593413556,25.5442723713628,25.0428049463807,24.3407505514058,23.3378157014417,22.435174336474,21.7331199414992,19.0251958465961,19.7272502415709,20.9307720615279,21.933706911492,22.7360547914633,23.5384026714346,24.3407505514058,24.9425114613843,25.4439788863664,25.7448593413556,25.845152826352,25.7448593413556,25.2433919163735,24.5413375213987,23.5384026714346,22.5354678214704,21.933706911492,19.1254893315925,19.9278372115638,21.0310655465243,22.0340003964884,22.9366417614561,23.638696156431,24.4410440364022,25.1430984313771,25.6445658563592,25.9454463113484,25.9454463113484,25.7448593413556,25.3436854013699,24.5413375213987,23.5384026714346,22.6357613064669,22.0340003964884
"H245",18.1391009681206,17.7387536899247,17.2383195921799,16.837972313984,16.4376250357881,16.1373645771412,16.3375382162392,17.7387536899247,19.4402296222572,21.0416187350407,22.4428342087262,23.5437892237649,24.4445705997056,25.0450915169994,25.4454387951953,25.7456992538422,25.8457860733911,25.6456124342932,25.1451783365484,24.2443969606077,22.7430946673731,21.1417055545896,19.8405769004531,19.0398823440613,18.2391877876696,17.7387536899247,17.3384064117289,16.837972313984,16.4376250357881,16.1373645771412,16.3375382162392,17.8388405094737,19.5403164418062,21.1417055545896,22.4428342087262,23.6438760433138,24.4445705997056,25.1451783365484,25.5455256147442,25.8457860733911,25.8457860733911,25.7456992538422,25.2452651560973,24.3444837801566,22.8431814869221,21.1417055545896,19.940663720002,19.1399691636103
"H246",18.7623933480055,18.4661593272521,17.9724359593297,17.7749466121607,17.3799679178228,17.1824785706539,17.9724359593297,19.4536060630969,20.9347761668641,22.2184569234623,23.2059036593071,24.0946057215674,24.7858184366587,25.3782864781656,25.7732651725035,25.7732651725035,25.5757758253345,24.9833077838277,24.2920950687363,23.1071589857226,21.8234782291244,20.9347761668641,20.3423081253572,19.6510954102658,18.86113802159,18.6636486744211,18.2686699800831,17.9724359593297,17.5774572649918,17.3799679178228,18.2686699800831,19.7498400838503,21.132265514033,22.4159462706312,23.403393006476,24.2920950687363,25.0820524574121,25.5757758253345,25.9707545196724,25.9707545196724,25.7732651725035,25.2795418045811,24.5883290894898,23.3046483328915,22.1197122498778,21.2310101876175,20.5397974725261,19.8485847574348
"H247",14.018279287302,13.6119761078787,13.2056729284555,14.4245824667252,16.4560983638413,18.7923416455248,21.0270091323526,23.1601008243245,24.8868893368732,26.5121020545661,27.6294357979799,28.4420421568264,28.8483453362496,28.645193746538,27.6294357979799,25.8010714905754,23.1601008243245,20.3159785683619,18.3860384661016,17.1671289278319,16.2529467741297,14.9324614410042,14.526158261581,14.1198550821578,13.7135519027345,13.4088245181671,14.526158261581,16.6592499535529,18.9954932352364,21.2301607220642,23.2616766191803,25.1916167214406,26.7152536442777,27.8325873876915,28.7467695413938,29.0514969259612,28.8483453362496,27.8325873876915,26.1057988751428,23.4648282088919,20.5191301580735,18.5891900558132,17.2687047226877,16.4560983638413,15.1356130307158,14.6277340564368,14.2214308770136,13.8151276975903
"H248",16.6667504768648,16.2697011839706,15.8726518910763,15.5748649214056,15.5748649214056,16.2697011839706,17.3615867394298,18.8505215877834,20.339456436137,21.6298666380434,22.6224898702792,23.2180638096206,23.6151131025149,23.7143754257385,23.5158507792913,23.0195391631735,22.3247029006084,21.2328173451492,20.0416694664663,19.4460955271249,18.8505215877834,18.3542099716656,17.2623244162063,16.865275123312,16.4682258304177,16.0711765375234,15.7733895678527,15.6741272446291,16.3689635071941,17.560111385877,19.0490462342306,20.5379810825842,21.729128961267,22.7217521935027,23.3173261328442,23.7143754257385,23.813637748962,23.6151131025149,23.2180638096206,22.5232275470556,21.3320796683727,20.1409317896899,19.644620173572,19.0490462342306,18.4534722948891,17.4608490626534,17.0637997697591,16.6667504768648
"H249",26.8007596363744,28.1141812598786,28.8214082879192,29.124505585651,28.9224407204965,27.9121163947241,26.194565040911,23.66875422648,20.9408785468946,19.2233271930815,18.2130028673091,17.2026785415367,15.8892569180326,15.1820298899919,14.7779001596829,14.373770429374,13.969640699065,15.3840947551464,17.6068082718457,19.9305542211222,21.951202872667,23.9718515242117,25.5883704454476,27.0028245015289,28.2152136924558,29.0234731530737,29.2255380182282,29.0234731530737,28.0131488273013,26.2955974734882,23.7697866590573,21.0419109794718,19.3243596256587,18.2130028673091,17.2026785415367,15.9902893506098,15.2830623225691,14.8789325922602,14.4748028619512,14.0706731316423,15.4851271877236,17.7078407044229,20.0315866536994,22.0522353052442,24.072883956789,25.6894028780248,27.1038569341062,28.316246125033
"H250",17.0995375204441,16.8001610916704,16.5007846628968,16.1016160911985,15.9020318053494,16.1016160911985,17.4987060921424,19.0953803789354,20.8916389515776,22.0891446666724,23.087066095918,23.6858189534654,23.9851953822391,24.0849875251637,23.8854032393146,23.5860268105409,23.087066095918,22.4883132383707,21.6899760949741,20.5922625228039,19.4945489506337,18.8957960930863,18.2970432355389,17.7980825209161,17.0995375204441,16.899953234595,16.6005768058213,16.3012003770476,16.0018239482739,16.3012003770476,17.598498235067,19.2949646647846,20.9914310945022,22.2887289525215,23.2866503817672,23.78561109639,24.0849875251637,24.1847796680883,24.0849875251637,23.6858189534654,23.2866503817672,22.5881053812952,21.7897682378987,20.6920546657285,19.5943410935583,18.8957960930863,18.3968353784635,17.8978746638407
"H251",18.2223479892007,17.9206101241628,17.6188722591249,17.317134394087,17.1159758173951,17.216555105741,18.3229272775467,19.7310373143903,21.1391473512338,22.4466780997315,23.4524709831911,24.2571052899589,24.8605810200347,25.1623188850726,25.2628981734186,25.0617395967267,24.6594224433428,24.055946713267,23.0501538298073,21.7426230813097,20.636250909504,19.8316166027362,19.2281408726604,18.8258237192766,18.3229272775467,18.1217687008548,17.8200308358169,17.518292970779,17.317134394087,17.417713682433,18.5240858542386,19.8316166027362,21.3403059279258,22.6478366764234,23.6536295598831,24.3576845783049,25.0617395967267,25.3634774617646,25.3634774617646,25.2628981734186,24.7600017316887,24.1565260016129,23.2513124064992,21.9437816580016,20.73683019785,20.0327751794282,19.5298787376983,19.0269822959685
"H252",18.4933444436352,17.9890062483115,17.6864033311172,17.383800413923,17.0811974967287,17.1820651357935,18.6950797217647,20.4098295858655,21.9228441718368,23.1332558406138,24.2427998703261,25.0497409828441,25.6549468172326,26.1592850125564,26.3610202906859,26.2601526516211,26.0584173734916,25.3523439000384,24.4445351484556,23.2341234796786,21.7211088937073,20.7124325030598,19.9054913905418,19.3002855561532,18.6950797217647,18.190741526441,17.8881386092467,17.5855356920525,17.1820651357935,17.383800413923,18.8968149998942,20.611564863995,22.1245794499663,23.3349911187433,24.4445351484556,25.2514762609736,25.9575497344269,26.3610202906859,26.5627555688154,26.4618879297506,26.1592850125564,25.5540791781679,24.6462704265851,23.4358587578081,21.9228441718368,20.9141677811893,20.1072266686713,19.5020208342827
"H253",19.7395617024129,19.1475235918628,18.5554854813127,18.0621203891875,17.5687552970624,17.0753902049373,16.6806981312372,17.5687552970624,19.5422156655629,21.5156760340633,23.3904633841388,25.0679046973641,26.5479999737395,27.6334031764147,28.5214603422399,29.014825434365,29.1134984527901,28.91615241594,28.0280952501148,26.6466729921645,24.475866586814,22.6997522551636,21.5156760340633,20.7262918866631,19.936907739263,19.3448696287128,18.7528315181627,18.1607934076126,17.6674283154874,17.1740632233623,16.7793711496622,17.7661013339125,19.6408886839879,21.6143490524884,23.4891364025638,25.0679046973641,26.5479999737395,27.7320761948397,28.620133360665,29.1134984527901,29.1134984527901,28.91615241594,28.1267682685398,26.7453460105895,24.475866586814,22.7984252735886,21.6143490524884,20.8249649050882
"H254",30.1344926422513,29.9352906797297,29.7360887172082,29.4372857734258,28.839679885861,28.2420739982963,27.8436700732531,27.6444681107315,27.3456651669491,27.2460641856884,26.947261241906,26.7480592793844,26.6484582981236,26.6484582981236,26.6484582981236,26.6484582981236,26.947261241906,28.4412759608179,29.2380838109042,29.6364877359474,29.9352906797297,30.0348916609905,30.1344926422513,30.1344926422513,29.9352906797297,29.7360887172082,29.4372857734258,28.9392808671218,28.2420739982963,27.8436700732531,27.6444681107315,27.3456651669491,27.2460641856884,26.947261241906,26.7480592793844,26.7480592793844,26.6484582981236,26.6484582981236,26.6484582981236,26.947261241906,28.4412759608179,29.2380838109042,29.6364877359474,29.9352906797297,30.0348916609905,30.1344926422513,30.1344926422513,29.9352906797297
"H255",23.6810648949166,22.2885249762882,20.8959850576599,20.000780824256,19.105576590852,17.6135695351788,17.0167667129096,16.3204967535954,15.823161068371,15.2263582461017,15.7236939313261,17.7130366722237,19.7023794131213,21.2938536058394,22.6863935244678,23.9794663060512,25.0736048135449,25.8693419099039,26.4661447321732,26.665079006263,26.5656118692181,26.1677433210386,25.1730719505898,23.7805320319614,22.487459250378,21.0949193317497,20.1002479613009,19.3045108649418,17.7130366722237,17.1162338499544,16.5194310276852,16.0220953424607,15.5247596572363,15.823161068371,17.9119709463135,19.8018465501662,21.4927878799292,22.8853277985575,24.178400580141,25.1730719505898,26.0682761839937,26.665079006263,26.8640132803527,26.7645461433079,26.2672104580835,25.3720062246795,23.9794663060512,22.6863935244678
"H256",13.1748506175133,12.5779527515983,12.2795038186408,12.0805378633358,11.7820889303783,11.5831229750733,11.3841570197683,11.2846740421158,11.7820889303783,13.8712314610807,16.1593399470882,17.6515846118756,18.6464143884006,19.1438292766631,19.3427952319681,19.1438292766631,18.7458973660531,18.0495165224856,16.7562378130031,15.3634761258682,14.5676123046482,14.0701974163857,13.5727825281232,13.1748506175133,13.1748506175133,12.4784697739458,12.1800208409883,11.8815719080308,11.6826059527258,11.5831229750733,11.3841570197683,11.2846740421158,11.8815719080308,14.0701974163857,16.2588229247407,17.7510675895281,18.7458973660531,19.3427952319681,19.4422782096206,19.3427952319681,18.8453803437056,18.2484824777906,16.8557207906556,15.5624420811732,14.6670952823007,14.1696803940382,13.6722655057757,13.2743335951658
"H257",17.9399234919468,17.8398511735487,17.4395618999565,17.0392726263643,16.7390556711701,16.4388387159759,16.3387663975779,17.6397065367526,19.3409359495196,20.9420930438886,22.1429608646653,23.0436117302478,23.7441179590342,24.3445518694225,24.8449134614128,25.045058098209,24.9449857798109,24.6447688246167,24.1444072326264,23.1436840486458,21.642599272675,20.5418037702963,19.7412252231118,19.0407189943254,18.1400681287429,18.0399958103449,17.6397065367526,17.2394172631604,16.9392003079662,16.638983352772,16.538911034374,17.8398511735487,19.5410805863157,21.1422376806847,22.3431055014614,23.2437563670439,24.0443349142284,24.6447688246167,25.045058098209,25.145130416607,25.145130416607,24.8449134614128,24.2444795510245,23.2437563670439,21.8427439094711,20.7419484070924,19.941369859908,19.2408636311216
"H258",18.7598956911462,18.3595427178522,17.7590132579111,17.4587485279406,17.0583955546466,16.557954338029,16.4578660947055,17.3586602846171,18.7598956911462,20.3613075843223,21.7625429908514,22.9636019107335,23.7643078573216,24.4649255605862,24.9653667772037,25.1655432638507,25.1655432638507,24.8652785338802,24.3648373172627,23.5641313706746,22.262984207469,21.2621017742339,20.4613958276458,19.7607781243813,18.8599839344697,18.5597192044992,17.9591897445582,17.5588367712641,17.2585720412936,16.7581308246761,16.557954338029,17.5588367712641,18.9600721777932,20.5614840709694,21.9627194774985,23.0636901540571,23.9644843439686,24.5650138039097,25.1655432638507,25.3657197504977,25.2656315071742,25.0654550205272,24.5650138039097,23.6642196139981,22.463160694116,21.4622782608809,20.5614840709694,19.9609546110283
"H259",18.7390674500551,18.5406648908457,18.0446584928221,17.6478533744033,17.2510482559844,17.052645696775,18.0446584928221,19.5326776868928,21.1198981605682,22.5087160750342,23.5007288710813,24.3935403875237,25.1871506243614,25.7823583019897,26.1791634204086,26.1791634204086,26.0799621408039,25.5839557427803,24.8895467855473,23.599930150686,22.0127096770106,21.1198981605682,20.3262879237305,19.7310802461022,19.0366712888693,18.7390674500551,18.2430610520316,17.8462559336127,17.4494508151939,17.2510482559844,18.2430610520316,19.7310802461022,21.2190994401729,22.7071186342436,23.6991314302908,24.5919429467332,25.3855531835709,25.9807608611991,26.2783647000133,26.2783647000133,26.1791634204086,25.7823583019897,24.988748065152,23.7983327098955,22.1119109566154,21.2190994401729,20.4254892033352,19.830281525707
"H260",19.0832195406659,18.6802293189617,18.1764915418315,17.6727537647012,17.3705110984231,17.0682684321449,18.1764915418315,19.8891999840743,21.5011608708911,22.9116266468558,24.1205973119684,25.1280728662289,25.9340533096373,26.5385386421935,26.9415288638977,27.0422764193238,26.9415288638977,26.5385386421935,25.8333057542112,24.7250826445247,23.0123742022818,21.6019084263171,20.6951804274827,19.9899475395004,19.284714651518,18.7809768743878,18.3779866526836,17.8742488755533,17.4712586538491,17.169015987571,18.2772390972575,19.9899475395004,21.6019084263171,23.0123742022818,24.2213448673944,25.329567977081,26.1355484204894,26.7400337530456,27.0422764193238,27.1430239747498,27.1430239747498,26.7400337530456,26.0348008650633,24.9265777553768,23.1131217577079,21.7026559817432,20.8966755383348,20.0906950949264
"H261",16.5181501416719,18.4306463177999,20.5444578808887,22.7589271374579,24.6714233135859,26.3826041027531,27.6911541179985,28.5970733593223,28.999704133244,29.1003618267244,28.8990464397636,27.9931271984398,26.5839194897139,23.966819459223,22.1549809765754,20.6451155743691,19.4372232526041,17.4240693829957,16.3168347547111,15.5115732068677,14.7063116590244,14.0017078046614,14.5049962720635,16.5181501416719,18.4306463177999,20.5444578808887,22.7589271374579,24.7720810070663,26.4832617962335,27.7918118114789,28.7983887462831,29.2010195202048,29.3016772136852,28.8990464397636,28.0937848919202,26.5839194897139,23.966819459223,22.2556386700559,20.7457732678496,19.5378809460845,17.4240693829957,16.3168347547111,15.5115732068677,14.8069693525048,14.1023654981418,14.5049962720635,16.5181501416719,18.4306463177999
"H262",12.9987026289692,12.6087933268895,12.0239293737701,11.6340200716904,11.3415880951307,11.049156118571,10.9516787930511,11.3415880951307,12.3163613503298,13.9734758841683,15.5331130924868,16.8003183242457,17.3851822773651,17.2877049518452,17.0927503008054,16.6053636732059,16.0204997200864,15.2406811159271,14.4608625117678,14.265907860728,14.0709532096882,13.8759985586484,13.6810439076085,13.4860892565687,12.9987026289692,12.6087933268895,12.12140669929,11.7314973972103,11.4390654206506,11.1466334440909,10.9516787930511,11.3415880951307,12.4138386758497,14.0709532096882,15.6305904180067,16.8003183242457,17.3851822773651,17.2877049518452,17.0927503008054,16.6053636732059,16.0204997200864,15.2406811159271,14.4608625117678,14.265907860728,14.1684305352081,13.8759985586484,13.6810439076085,13.4860892565687
"H263",18.5570625195967,18.0630845769949,17.3715154573523,16.6799463377098,15.9883772180672,15.395603686945,15.8895816295468,17.6679022229134,20.1377919359225,22.3112948833706,24.0896154767371,25.7691404815833,27.2510743093888,28.2390301945925,28.8318037257147,29.1281904912758,28.930599314235,28.3378257831128,27.3498698979092,25.670344893063,23.1016595915335,21.7185213522484,20.8293610555651,19.9402007588818,18.5570625195967,18.1618801655152,17.3715154573523,16.6799463377098,16.0871728065876,15.4943992754654,15.8895816295468,17.6679022229134,20.1377919359225,22.3112948833706,24.1884110652575,25.7691404815833,27.2510743093888,28.2390301945925,28.8318037257147,29.1281904912758,28.8318037257147,28.3378257831128,27.3498698979092,25.670344893063,23.1016595915335,21.7185213522484,20.8293610555651,19.9402007588818
"H264",19.0820533963939,18.6834618865897,18.2848703767855,18.0855746218833,17.7866309895302,17.5873352346281,17.487687357177,17.3880394797259,18.1852224993344,19.8792364160024,21.3739545777683,22.669376984632,23.3669121267894,23.8651515140447,24.0644472689468,23.9647993914958,23.5662078816915,22.9683206169852,22.0714897199257,21.1746588228661,20.6764194356108,20.1781800483556,19.7795885385513,19.3809970287471,19.181701273845,18.6834618865897,18.3845182542365,18.0855746218833,17.8862788669812,17.6869831120791,17.5873352346281,17.487687357177,18.2848703767855,19.9788842934534,21.4736024552193,22.669376984632,23.3669121267894,23.8651515140447,24.0644472689468,23.9647993914958,23.5662078816915,22.9683206169852,21.9718418424746,21.1746588228661,20.6764194356108,20.1781800483556,19.7795885385513,19.281349151296
"H265",17.1896269952105,16.3935572151078,15.3984699899793,14.6024002098766,13.9058391522867,13.5078042622353,14.5028914873637,17.1896269952105,19.3788188904931,21.4685020632629,23.2596590684941,24.8517986286996,26.1454120213666,27.1404992464951,27.837060304085,28.2350951941363,28.2350951941363,27.9365690265978,26.9414818014694,25.3493422412638,22.7621154559299,20.771941005673,19.478327613006,18.4832403878775,17.1896269952105,16.2940484925949,15.3984699899793,14.7019089323894,14.0053478747995,13.5078042622353,14.4033827648509,17.0901182726977,19.2793101679803,21.36899334075,23.1601503459813,24.7522899061868,26.0459032988538,27.0409905239822,27.837060304085,28.2350951941363,28.2350951941363,27.837060304085,26.9414818014694,25.3493422412638,22.7621154559299,20.6724322831601,19.478327613006,18.4832403878775
"H266",20.4888802356082,20.1922782054792,20.0934108621029,19.8956761753502,19.8956761753502,19.7968088319739,19.7968088319739,19.6979414885976,20.1922782054792,21.1809516392426,22.0707577296297,22.6639617898877,23.059431163393,23.2571658501457,23.2571658501457,23.2571658501457,23.059431163393,22.5650944465113,21.6752883561243,21.0820842958663,20.7854822657373,20.6866149223609,20.4888802356082,20.3900128922319,20.5877475789846,20.1922782054792,20.0934108621029,19.9945435187266,19.8956761753502,19.7968088319739,19.7968088319739,19.7968088319739,20.2911455488556,21.2798189826189,22.0707577296297,22.6639617898877,23.059431163393,23.2571658501457,23.2571658501457,23.2571658501457,23.059431163393,22.5650944465113,21.6752883561243,21.0820842958663,20.7854822657373,20.5877475789846,20.4888802356082,20.3900128922319
"H267",20.9198900472183,19.2833990195004,18.2605921271767,17.5446273025501,16.9309431671559,16.3172590317616,15.1921714502055,14.7830486932761,14.4762066255789,14.2716452471142,13.9648031794171,13.8625224901847,13.65796111172,14.2716452471142,16.6241010994587,19.0788376410357,20.817609357986,22.0449776287744,22.9655038318658,23.3746265887953,23.4769072780276,23.2723458995629,22.3518196964715,20.9198900472183,19.2833990195004,18.2605921271767,17.5446273025501,16.9309431671559,16.3172590317616,15.1921714502055,14.7830486932761,14.4762066255789,14.1693645578818,13.9648031794171,13.7602418009523,13.65796111172,14.2716452471142,16.6241010994587,19.0788376410357,20.9198900472183,22.1472583180068,22.9655038318658,23.4769072780276,23.4769072780276,23.2723458995629,22.4541003857039,21.0221707364507,19.2833990195004
"H268",20.8268963922421,23.0060624111461,24.6899634257537,26.274811439502,27.4634474498132,28.4539774584059,29.2464014652801,29.5435604678579,29.4445074669987,28.850189461843,27.9587124541096,26.4729174412205,23.7984864180202,21.4212143973977,20.430684388805,19.5392073810716,18.8458363750567,17.5581473638862,17.1619353604491,16.765723357012,16.4685643544342,16.3695113535749,18.4496243716196,20.9259493931014,23.1051154120053,24.8880694274722,26.4729174412205,27.5625004506725,28.6520834601245,29.4445074669987,29.7416664695765,29.5435604678579,29.0482954635616,28.0577654549689,26.4729174412205,23.8975394188795,21.520267398257,20.6287903905236,19.6382603819308,19.0439423767752,17.855306366464,17.3600413621676,16.9638293587305,16.5676173552935,16.4685643544342,18.5486773724789,21.1240553948199,23.3032214137239
"H269",20.7452690156131,20.6458313375505,20.347518303363,20.148642947238,19.9497675911129,19.8503299130504,19.7508922349879,19.7508922349879,20.7452690156131,22.8334602549258,24.3250254258635,25.1205268503636,25.6177152406762,25.9160282748637,25.9160282748637,25.7171529187387,25.3194022064887,24.7227761381136,23.7283993574884,22.7340225768633,22.2368341865507,21.8390834743007,21.5407704401132,21.2424574059256,20.8447066936756,20.6458313375505,20.347518303363,20.2480806253005,19.9497675911129,19.8503299130504,19.7508922349879,19.7508922349879,20.8447066936756,22.9328979329883,24.3250254258635,25.2199645284261,25.6177152406762,25.9160282748637,25.9160282748637,25.8165905968012,25.3194022064887,24.7227761381136,23.7283993574884,22.7340225768633,22.3362718646133,21.9385211523632,21.6402081181757,21.3418950839881
"H270",19.0055989700577,18.599623178077,18.1936473860962,17.8891655421107,17.6861776461203,17.3816958021347,17.2802018541395,18.599623178077,20.3250202939952,21.847429513923,23.0653568898652,23.9788024218219,24.6892600577883,25.3997176937546,25.8056934857353,26.0086813817257,26.0086813817257,25.7041995377401,24.9937419017738,24.1817903178123,22.7608750458797,21.4414537219422,20.6295021379807,19.8175505540192,19.2085868660481,18.8026110740674,18.3966352820866,18.092153438101,17.7876715941155,17.5846836981251,17.5846836981251,18.8026110740674,20.5280081899855,21.9489234619182,23.2683447858556,24.1817903178123,24.8922479537786,25.5012116417498,26.0086813817257,26.2116692777161,26.1101753297209,25.8056934857353,25.1967297977642,24.2832842658075,22.8623689938749,21.6444416179326,20.7309960859759,19.9190445020144
"H271",26.3175319542367,26.3175319542367,25.9119286379051,25.4049244924906,24.6951186889103,23.4783087399156,22.4643004490866,21.8558954745892,21.2474905000918,20.7404863546773,20.030680551097,19.8278788929312,18.8138706021022,18.7124697730193,18.7124697730193,19.9292797220141,22.8699037654182,24.4923170307445,25.5063253215735,26.1147302960709,26.4189327833196,26.4189327833196,26.013329466988,25.5063253215735,24.7965195179932,23.4783087399156,22.4643004490866,21.8558954745892,21.2474905000918,20.8418871837602,20.030680551097,19.8278788929312,18.8138706021022,18.7124697730193,18.7124697730193,19.9292797220141,22.8699037654182,24.4923170307445,25.5063253215735,26.1147302960709,26.4189327833196,26.4189327833196,26.013329466988,25.5063253215735,24.7965195179932,23.4783087399156,22.4643004490866,21.8558954745892
"H272",22.0503178416579,22.1027231556406,21.9349570274195,22.2143072843687,22.4554778123951,22.2719416667699,22.5969999870064,22.8433856225699,23.0397429685283,23.2469652422326,23.3621245513142,23.0740864923252,23.2139448513914,23.2103662271511,23.0622902061271,22.9757961411703,22.7873699360636,21.9437431093772,22.0504316325519,21.9301014701015,22.1732795192784,22.4913654796836,22.7672015218544,22.5779396770098,22.8797337627911,23.1331515069743,23.2583811826001,23.4327974142297,23.5078825145717,23.1804453166173,23.24016914513,23.1522465274649,22.9664892841932,22.8304126115832,22.4292878061677,22.0186576511041,22.109780873536,22.1659006168991,22.2511183217364,22.5230754911515,22.7633011872892,22.5292285086243,22.8581335243718,23.1037825406392,23.2801841839348,23.4690761968914,23.5678180868332,23.2217256295485
"H273",19.0934395329605,18.8949464381085,18.4979602484045,18.1009740587005,17.7039878689965,17.4062482267185,17.3070016792925,18.4979602484045,19.9866584597945,21.4753566711846,22.6663152402966,23.7580272619827,24.6512461888167,25.2467254733727,25.7429582105027,25.9414513053547,25.9414513053547,25.6437116630767,25.1474789259467,24.1550134516867,22.7655617877226,21.6738497660366,20.7806308392026,20.1851515546466,19.1926860803865,19.0934395329605,18.5972067958305,18.2002206061265,17.9024809638485,17.6047413215705,17.6047413215705,18.6964533432565,20.0859050072205,21.5746032186106,22.8648083351486,23.9565203568347,24.6512461888167,25.3459720207987,25.7429582105027,26.0406978527807,26.0406978527807,25.7429582105027,25.2467254733727,24.2542599991127,22.9640548825746,21.7730963134626,20.9791239340546,20.2843981020726
